graphs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
AML-32-001#2,2.4669878,-2.39844,0.35879892,2.085646,-0.17927131,-0.28088298,1.3490802,1.27745,-0.2370675,0.44772106,-0.7012408,-0.75851136,0.05077956,-0.23321792,1.0597099,-0.19914414,-0.6059532,0.25136596,0.376282,-0.71226627,0.7756044,0.6881885,-0.6376155,-1.4286717,-0.32350498,-0.79084927,-0.2593952,1.402796,0.5802848,-1.1299828,0.44246513,0.45196488,2.4450037,0.04734168,-0.40730986,-1.0902873,-0.1781694,-0.6154488,0.104477055,-0.27305615,-1.1700643,0.38668334,-0.107186675,-0.7345184,-1.5324038,-0.31802243,-0.5079504,1.5290184,1.1561937,-1.4964374,-0.32619944,0.98659796,-1.205145,0.56285864,-0.44630784,0.07010049,-0.410084,1.835178,-0.89047074,0.4585988,1.1353204,1.3385215,0.10454313,1.1046621,-0.95455533,-0.88646746,-1.5224017,0.3736835,-1.4187315,-1.2583563,1.1527827,-0.8218122,1.1704051,-0.8204157,0.4181799,1.2086643,-1.155885,-0.23391317,0.13088061,0.14094467,0.011809134,1.7432715,0.43188497,-0.64395416,1.0095367,-0.9946591,-1.8941429,-0.32574612,-0.79324174,-2.5512657,-2.1783054,0.9732568,0.77389014,-0.7695214,-0.7359264,-0.22965325,-0.4807174,0.2224388,0.54230344,-0.13442683,-0.20364663,0.22395965,0.39854,-0.11863696,-0.9961079,-0.79702324,-0.21760783,1.4185205,0.51714236,-0.45242214,0.414172,-0.16378847,-1.0559655,-0.045904174,-0.54427624,-2.3561409,0.8065674,0.8427726,-0.19752137,0.73270875,1.9150674,-0.36997038,-0.3743087,-0.20792733,1.3379993,-0.05170347,2.6415057,-0.27406955
AML-48-001,1.0913165,-1.9789512,0.81606984,2.2612698,-0.8382906,0.7697296,1.6216704,-0.69131666,-1.4508994,1.0954688,-1.0508018,0.8493346,0.18906155,1.3748686,0.08704276,-0.6545042,-1.2617248,0.09598999,0.5322868,0.35693803,0.68049824,0.36380985,-0.100921445,-0.88518107,1.0495211,-0.11798598,-0.84393024,1.6350297,-0.34402585,-2.0043983,0.44146997,-0.50864375,0.047214404,0.45632327,-0.4248461,0.1632397,-1.2235281,0.0032438952,0.38728857,-0.60672396,-1.5733714,-0.16047277,-0.8078711,-0.7985588,-0.8385046,-0.48330933,-0.08167837,0.96550745,-1.6878214,-0.2263651,1.4166006,1.3527381,0.95525616,-0.67919165,-0.4224629,0.5733359,-0.71037114,0.15928292,0.3361617,0.8382826,0.1228586,-0.42802116,-0.6224024,-0.5765961,0.38902378,-0.34245446,0.21388522,0.54017305,-0.24743399,0.04367772,0.26675853,0.16784953,-0.050816342,-0.36206797,-1.4834247,1.6349788,0.77827036,-0.27871907,-1.0374662,0.04446474,-0.09761775,0.82115215,1.9146918,-0.7091519,1.4026563,-1.4361038,-1.3179965,-0.43625775,1.3788056,-1.1390464,-1.5479417,2.3607926,0.50237143,-0.95827234,1.9353704,1.6181629,-0.20402472,1.2983519,0.09251522,0.4846164,0.65246403,0.21581101,0.40157664,-2.0168045,-0.45884597,0.46257663,0.45003426,2.0381787,0.4372614,0.66424084,-1.0505643,-0.97869736,0.13331164,-0.061526854,1.1314884,0.322828,-0.72460645,1.6607008,-1.283325,1.6963562,0.092091925,1.1706235,0.9336012,0.042606164,-0.46291092,2.669843,1.5151618,1.2014393
AML-106-001#2,1.574925,-1.7364213,0.25209013,-0.14260487,-0.5503231,-0.2115888,1.551595,0.95506555,-0.22831255,0.21562561,-1.6709342,-0.34993717,-0.009510783,0.9916904,1.2237462,0.21394679,-1.8714396,0.19917297,0.07201294,0.12060682,-0.33430114,-1.5278531,-0.8177089,-0.53422743,2.46866,-0.07897728,0.522998,0.7005252,-0.73264086,-0.07991072,1.9068308,-0.27381843,0.464919,1.605341,1.202304,-0.472418,-0.07105546,-0.107881814,0.5372952,-0.11084089,0.88494486,0.043423366,-1.1271145,-0.80997,-0.81521493,0.20924523,0.8578811,2.072789,-0.17144185,-0.036607087,-0.033827182,-0.34795377,0.38034084,-0.58240706,-0.79130524,-0.34881032,-0.4945933,-1.221509,0.28849664,0.054399595,0.73517334,1.9312807,-2.390671,-0.07325314,-1.0651478,0.11067939,-0.025481518,-0.8943925,0.46660537,0.22555952,-1.5936393,-0.24287759,1.7168865,0.8181503,-0.80941755,0.86412966,-1.313409,0.109758765,-1.1457893,-1.0462345,0.13278408,1.7141807,1.3971727,-0.23233174,-0.24355114,-1.077639,-0.8495536,1.0861936,-1.5381932,-1.1615279,-0.2830415,1.2064263,-0.4394287,0.03182539,0.33124188,1.2613935,0.48288068,0.6488339,0.26590654,-1.0278744,0.040783085,-0.49067348,0.8531084,0.114760436,-1.5485325,-2.1023583,-1.4379845,1.7511941,0.042022724,0.26140225,0.024712484,0.543159,0.833857,1.0690432,-0.829649,-0.0150479,0.5275602,0.7113194,-2.1344116,-0.80048406,-0.16971602,0.6279516,0.10529108,0.0471551,-0.8253186,2.1532607,2.4088697,2.084937
AML-34-001#2,1.480525,-1.3574033,-0.13371123,1.4150895,-1.3314264,0.667719,1.0324754,0.20023987,0.6744246,1.3751639,-1.4281083,-0.32456785,1.0454006,0.50845516,1.3535786,-1.9595197,-0.35971695,-0.08869497,1.5025862,-1.3693327,-0.20075803,-0.2492504,0.3569937,0.6053363,1.9098053,0.8906704,-0.5253138,-0.074759446,0.28973272,-1.6116893,-0.28623256,-0.13865001,0.7574386,-0.32538795,-0.31877115,-0.74060357,0.22337319,0.19780193,1.0508931,0.119539596,-1.0989908,0.9728712,-0.3961165,0.13137291,-1.3544996,-0.2577909,0.10893182,0.5944643,0.2103404,-0.6165895,-0.023464384,1.0190976,0.32849398,0.41445807,-0.95625454,-1.3904908,0.05478989,0.8399183,-0.40527225,1.2323443,1.122122,-0.49798477,-2.514009,0.17384042,-0.7978156,0.5277457,0.7613214,-0.4917295,-0.13834989,1.4480046,0.74941754,-0.49468222,0.38876474,0.39519873,-1.3234885,0.7012701,-1.8591906,-0.98475075,-1.0283204,-1.7596114,0.02418476,0.116496205,1.704097,-0.87815124,0.012709521,-0.81623024,-1.6988956,-0.31651172,-0.4708972,0.29578504,-0.56418705,1.4627221,1.420082,-0.6371509,0.44412193,0.6242233,-1.2770137,0.20814027,0.5558315,-1.0066446,-0.4589425,1.2511556,1.0060476,-2.1762137,-0.8836991,-0.32533067,0.524998,-1.4642584,-0.6474405,0.020394603,1.0292566,-0.9948506,-1.2208692,0.3252111,0.49444562,-0.43687257,0.3624356,1.3100284,-3.2058468,0.31169268,0.11991649,-0.079559684,1.6637478,1.0567673,1.2438401,1.4259042,2.2956226,0.7415165
AML-14-001#2,1.7398272,-1.2514343,-0.062215038,0.76902884,-0.6670585,1.1187061,1.208822,0.00038049754,0.77756524,0.8480097,-0.7050379,-0.9084846,1.8826913,0.5949443,2.1013572,0.22818449,0.3094673,0.11760352,1.4212168,-0.005546783,1.1204515,-0.35663626,0.53136516,0.49804336,1.5713943,-1.355736,-0.5388144,1.4749192,-0.18544476,-1.4136566,-1.2590631,-0.48921496,0.004933569,-0.9531458,1.7021548,-1.117221,-0.8063341,0.11750586,0.63039035,0.6239824,-1.2840894,0.91585284,-0.6671629,-0.5637801,-1.7544848,-1.766629,0.46301436,1.6971623,-1.5455487,0.08345611,-0.113839716,-0.7717835,0.80317646,-0.1648588,-0.60959125,-1.9671476,1.2545174,-0.98126,0.67435735,0.45292795,1.1875348,-0.39023829,-0.57257533,-1.2183942,0.12865315,-1.4807531,0.85714495,-0.015182409,-0.09498694,2.36482,1.6156805,0.8131356,0.8262916,1.2631885,-0.70339423,1.5516912,-0.5273925,-1.177255,-0.61311126,0.09938612,0.29510283,1.0745499,0.9737731,-0.16700377,0.2073637,-0.0019672683,-0.98524946,-1.0282155,-0.6839815,-0.24810603,-1.5086695,0.3015768,-0.71865904,-0.60303724,-0.39583316,-0.26228723,-0.43541953,0.4419564,2.1750672,-1.4064304,0.07354224,-0.005887074,0.72510517,-2.658334,-1.4891043,-0.4053184,-0.6200604,0.71995956,0.8267588,-0.9433816,0.76927555,-1.2319067,0.46560264,0.059837673,-0.82905924,-0.88166803,-1.3956543,0.58844584,-0.16447286,1.0340623,0.29619658,0.18130733,-0.16897473,-0.06638644,-0.2526959,1.5784057,1.7408724,0.78559077
AML-16-001#2,1.2287592,-2.4174337,-0.54489726,0.74145865,-0.70905834,0.17083009,1.6131848,-1.0409175,-0.9645273,1.2320437,-0.8927422,-0.8541214,-0.54751635,1.0557824,0.13790506,0.08426445,0.31793678,0.38562778,0.43960002,0.1365333,0.098642826,-0.45614666,1.202642,-1.5846844,1.491395,-1.2165098,-1.1577305,2.8463614,-0.64203876,-0.7390829,-0.67289597,-0.17958295,0.79540235,-0.2789931,-0.9178993,0.6175702,-0.9124005,-0.15447831,0.47243217,-1.6094216,-1.414904,0.15672506,-0.7098391,-1.5558887,-1.1672668,-0.11996004,-0.68178195,0.7204475,-0.9200053,-0.98322666,0.92111593,1.9109818,0.7736801,0.069585204,-0.2661735,-0.3012949,-0.77588475,0.21259496,1.9640828,1.9753892,0.16267997,0.2897983,-0.5939221,-1.1998162,0.5404602,-2.1747603,-0.73865724,1.6886272,-0.78645134,-1.0328763,-0.7809076,-0.44030792,0.52494055,-0.82341474,-1.4133277,0.95217466,0.21692853,-0.85999984,-0.11184656,-0.27850366,0.5149456,-0.7283081,0.69364655,-0.8035203,-0.45899996,-1.7748708,-0.43629012,1.7833456,-0.80416656,-0.14290327,-0.57252496,1.642754,0.4692431,-1.6720108,0.86592656,0.69648945,-1.7601085,0.89751405,-0.70387477,0.4086357,-0.5001142,0.1377476,0.10963187,-0.891931,-2.1966414,-0.8475755,-1.2665083,0.1783144,-0.39302006,-0.096704066,-1.6136976,-0.95682514,-0.30967227,0.24809937,-1.0323373,0.72331333,0.09395291,0.6483751,-0.960122,0.3098193,0.365765,1.1888908,-0.04934548,0.08322802,-1.0789211,1.6386051,0.94816643,1.5463638
AML-70-001#2,2.2655044,-2.2191222,-0.78126067,0.2780175,0.0673041,2.2157776,1.4338857,-0.98736626,1.0876656,1.9488062,-1.3761514,0.39213586,0.2628417,0.8836431,0.14825135,-0.7358153,0.06999348,0.8889234,0.5714568,-1.5374901,0.21671906,-0.9065852,-0.2095527,-0.57023394,1.4934468,-0.26849136,-0.51289546,1.2864317,1.6858222,-1.8593526,0.570953,1.6258507,-0.07483511,0.47237062,-1.0361984,-1.0143743,-0.951635,-0.9709042,0.80919284,0.2037428,-1.1838588,0.68264467,0.025107604,-1.419921,-1.9183384,-0.27767682,0.49667117,0.9629476,-0.8033554,-1.01335,0.30726236,0.34691083,1.0357993,-0.6784926,0.9629069,-0.7759627,-0.1487947,-0.23914929,1.1589308,1.8377587,1.5090047,-0.35773936,0.4959868,-0.10787986,-0.27469954,-0.4241476,0.83921015,-0.81768656,1.029862,0.15700541,-0.4377501,0.120304964,0.6925613,1.4922862,-0.6277555,-0.23866484,-0.5013639,-0.7937232,-0.9667788,-0.96470547,0.5217093,0.13142794,0.47450706,-0.55392116,0.06091017,-0.28312597,-1.6613103,-0.6557377,1.1507926,-0.47809118,-1.1337713,0.5191435,0.11880242,-1.4363433,1.0914749,0.66538686,-0.831256,0.26113877,0.7336488,1.0491952,0.6267969,-0.6103998,0.93035734,-1.6427196,-1.8580343,-0.30699694,0.06531911,1.7537268,-0.9700324,0.9732778,-0.54328936,-1.9434476,-0.9336409,0.069015644,0.17130831,0.49873188,-0.902252,1.6500293,-1.7758638,1.1737903,0.45494932,1.627745,0.7012789,-0.44333413,-0.001989784,2.0676453,-0.014203642,0.6759156
AML-53-001#2,1.3519845,0.13203283,-0.26629558,0.16183497,-1.4166254,1.4289559,0.6470518,0.63365376,0.40252092,1.4345167,-1.929045,-0.9136487,1.4433657,0.3383398,3.074958,-2.1054678,-1.1970617,1.0447602,1.3565724,-0.3386353,0.9852686,0.44775927,-1.2341722,-1.7330717,0.60663706,0.120961174,-0.28666747,0.7436797,0.21263361,-0.25602534,0.013572703,0.12464855,1.0453262,1.0399348,-1.4359589,-0.43663728,-1.8105247,-0.645076,0.4991973,-0.40783426,-1.3094318,0.026851747,-1.6233909,0.18257889,-0.5486167,-0.5611354,-0.59475094,0.23373093,-1.5636474,-1.1279272,-0.689087,0.5350436,-0.5259744,-0.6228761,-0.9788377,-0.39499825,0.47323698,0.2627896,0.62351835,0.47060922,-0.13988324,0.22824767,-1.0755143,-0.09793056,-1.9655356,-0.51883304,0.6174488,-0.16996132,0.71638477,0.6331032,-0.47910058,-0.020754779,0.6529212,0.05844188,-0.24841285,0.054492105,-1.4780191,-0.47340024,0.020824421,-0.62281096,0.31041378,1.1413782,1.6245251,-1.8354626,-0.86903316,-0.89421296,-2.011024,-0.061216023,-0.07300295,0.9951273,-0.7980922,1.3806193,-0.61791515,-1.0795317,0.8342553,0.32869977,-1.0395856,0.30818704,0.94219655,1.3606689,-1.6737069,1.1984695,1.6330686,-0.0556886,0.41818917,0.14518125,-1.082968,0.4093445,0.35276493,0.82663935,0.14397047,-1.0704393,-0.9726186,-0.31280828,-0.8047875,0.2367195,-0.04569508,1.3832457,-2.1356847,-1.4478533,1.6921691,-0.26981774,0.36534876,0.475072,0.4049051,2.3114464,1.713419,0.6264648
AML-101-001#2,1.9795582,-1.2169658,0.15017268,1.5179684,-0.4272579,0.16106005,1.1516086,-1.1635339,0.88430804,0.5284124,-0.5824883,-0.38676628,-0.022408647,1.3470917,0.45715302,-0.112428255,-1.8538692,-0.40203238,0.67439556,-0.5740403,0.31375468,-0.63293713,-0.03611195,0.32363686,2.7739034,-0.4286301,0.0025047553,1.0429521,0.13436887,-1.1220678,1.7782643,-0.739414,0.4777551,-0.7468067,0.78115207,-0.77488303,-0.46652186,0.7108636,0.5204665,-0.32521525,-0.6535203,0.27165428,-0.24979447,-1.6625503,-1.2319639,-0.37985298,1.0287557,0.80478543,-0.3641373,-0.92018807,0.15998895,0.13122144,0.28379154,-0.31028825,-0.93597716,0.35628706,-0.23242557,-1.5057726,0.9348943,0.17264216,0.5821971,1.0234377,-1.9389985,1.2263459,-1.4688115,-0.5046038,-0.46189883,-1.2959884,0.627565,-0.23346597,-0.9095089,1.2764415,1.1810435,0.44770932,-0.814281,0.6627019,-1.1575512,0.29775873,-0.98783535,-1.7182224,-1.2009126,1.4923692,0.45552897,-1.3083619,0.17937623,-1.3915455,-1.410077,-0.44913608,0.054703776,-0.39135316,-0.3386894,1.6636101,0.22011094,-1.1216668,1.545875,-0.20287716,0.16188131,2.0890758,0.44451967,-1.0391202,0.99031913,0.8053309,0.7813285,-0.36641195,-1.0015345,-0.49637273,-0.86689764,2.4094832,0.46100992,-1.4151217,1.0838642,0.6082446,0.906023,1.1865813,-0.705872,-0.28261754,-0.3846881,1.2027014,-1.7254324,0.3874375,-0.13815552,1.5064689,0.33321172,-0.5646212,0.7083715,2.0234926,1.4512979,2.1550596
AML-28-001#2,1.1288701,-2.2465975,-0.9826061,2.1949248,-0.85799783,-0.6948875,2.3140185,-0.2495606,-0.92065674,0.30090627,-0.7877213,-2.2161465,1.4101437,0.2963646,1.8697249,-0.37788,-0.8245249,-2.7014098,0.13235898,0.77594006,2.194053,-0.096249446,-0.39891675,-1.5702051,1.1777569,-1.0381246,0.6120847,2.1223376,0.47754082,-0.63387847,0.030358434,-0.5836941,0.798297,-0.98902005,-1.0042433,-0.6512141,-0.39157945,0.36031613,0.28986785,-0.8725084,-1.8360152,0.3922196,-1.0276701,-1.2709036,-0.7370602,0.55993193,-1.1122507,1.9003401,-0.6191926,-0.8497167,0.24939746,1.6070174,1.4913565,0.56866926,-0.40253225,0.50323045,0.63659906,0.37857372,1.1085534,0.44375387,-0.46364665,0.29000482,0.07237902,-0.38235024,-0.91374594,-1.2138151,-0.23055147,-0.024606993,-1.4269004,-1.2834004,-0.73309654,1.3805333,0.92033446,0.6451546,-0.49743783,0.6938034,-0.8324127,-0.062482484,-0.9797613,0.82974946,-0.2305845,-0.78876096,1.4735433,-0.5221213,0.2982395,-0.9333496,-0.7838577,0.33169913,-1.5980657,-0.46473685,0.14641738,0.44510224,0.56977665,-1.0647296,1.3553354,-0.23157413,-2.0216417,0.3596072,-0.19004865,-0.15009029,-0.44716308,-0.6726106,1.6570104,-0.50214183,-2.4820647,-0.8846038,-0.2653752,0.41714558,0.36972705,-0.70557886,-0.25111657,-1.6415454,0.008099491,0.20806794,-0.16893558,-0.26742405,0.69513375,0.14837782,-0.32221624,-0.4315828,0.06363726,-0.094038084,-0.4319944,-0.5282887,0.051359247,1.650032,0.8657951,-0.3655003
AML-10-001#2,1.8000318,-1.8579319,0.69318473,1.2332486,-0.9726266,-0.13344397,1.6596537,-1.7435205,1.0943851,1.7011753,-0.68902516,-1.2192786,0.26217687,-0.15844935,0.8810392,-0.27729806,0.51379377,0.5647286,-0.37277627,1.1769419,0.52709585,0.08730329,0.665367,-0.8699866,-0.022897823,-1.9336079,-0.47014767,0.76253176,1.171382,-0.9287182,1.2294801,1.4046749,1.811112,0.3926134,1.4361013,1.3569608,-0.74400795,-0.25101602,1.0666887,0.067314,-1.646364,1.2999786,-0.33103025,-0.8588146,0.45405042,0.7858706,0.21114662,2.3703563,-0.8332379,0.7240459,-0.34664202,-0.041739598,1.0014877,-0.9666517,-0.8525199,-0.13991654,-0.41805583,-0.17250997,-0.3637508,-0.034896523,0.1138617,-1.4209256,-0.8370353,-0.044812582,-0.26523316,-0.20363617,1.1946135,-1.0973274,-0.8119813,-0.31836364,0.17436421,-0.94670373,0.7812095,-0.64000064,1.2013534,1.3626169,-0.8825279,1.1684971,-0.97857624,0.9285395,0.3600379,1.2893128,0.05398287,-0.353112,0.16853459,-1.0120809,-1.0912675,-1.6365148,-0.15579605,-0.0255961,-0.298449,0.30955192,0.022989517,-0.32246557,1.4310961,0.37022054,-0.6752471,0.6048756,-0.8784504,1.3774068,-0.48096687,-0.24181035,2.3200843,-0.7705456,-1.8395442,-0.9169632,0.08905239,0.8375516,-0.1736509,0.27358228,0.34988168,0.22603717,0.84848535,1.3176152,-2.241915,-1.482787,1.2142844,1.1086895,-1.1853496,-0.55025864,0.9362176,0.37334692,1.2452064,-0.4343155,0.5971065,2.7792242,1.3463418,-0.035349775
AML-90-001#2,0.51231736,-1.5285653,1.0303378,0.35553157,-1.1888565,0.37822974,1.5841571,0.38528636,0.3928007,0.19661403,-0.9710819,0.62688184,1.6376764,-0.71448916,1.3250868,-0.68492717,-0.70015687,-0.848906,-0.23179415,-0.36436054,-0.52498764,-0.004432521,-0.051745545,-0.2438846,1.2531356,0.91827726,-0.7464843,0.8511667,0.93915826,-1.0767294,0.16226454,-0.51583606,0.8297148,-0.028712882,0.26157373,-0.53633416,-0.05805169,0.6380485,1.8714801,0.07889323,-0.48821622,-0.25068882,-0.5008672,-2.2162063,-0.7793453,-0.5192622,-0.96048516,1.1449717,-2.0286477,-1.2237785,0.20313744,1.1547313,0.49706987,-0.1240816,1.3557982,0.28456956,-0.078021064,-1.8744081,0.010081869,1.1144339,0.17722264,0.27108395,-2.405004,0.33831003,-1.1622971,-2.0555382,1.252217,-0.49360865,-0.15993391,0.19039682,-1.7902541,-0.23323034,1.323497,0.5667694,1.1072749,0.9241698,-1.2012597,-1.0342171,0.26941106,-1.4663594,-0.57963365,0.3001047,0.9679646,-0.77770287,0.21977767,-0.5755782,-1.7680554,-1.0380341,0.35797015,-1.8335049,-0.9072551,0.92693835,-0.78610295,-0.11101601,-0.036681544,0.98947114,-1.3485985,0.08907885,1.9244987,-0.30413997,-0.93078387,-0.5743107,0.45721108,-1.5238421,-1.0538145,-1.488054,-2.5527413,0.048820976,-0.14476179,0.5980336,0.21445785,-1.0060188,-0.6307478,0.3144144,-1.4905798,-2.507083,-0.5940102,0.64402467,-0.6435358,0.49776226,0.19109228,-0.7117726,0.192353,-0.2876722,0.9000298,1.0578095,2.0783408,0.9530051
AML-87-001,0.83250344,-1.8410845,1.6578848,1.3447932,-0.392273,0.6439794,1.63922,0.3741174,-0.13358125,0.72587043,-1.3778847,-0.64157015,1.569156,1.1798608,1.4048555,-0.2588642,1.0620703,-1.0666643,0.020373076,0.04569995,0.29365763,0.5706106,-0.86257523,-0.9100714,-0.7169656,-0.6169413,-1.0949967,2.2692447,-0.2224849,1.5642587,0.605687,0.68244207,0.8871699,1.0541747,1.5519822,0.009963372,-0.6148991,-0.18431644,0.28780732,-0.8118726,-1.8433689,0.86218643,-2.0616355,-0.36731058,0.1855274,-0.25488555,1.497682,1.6836172,0.65038073,-0.13714992,1.1507181,0.14901707,-0.124625236,-0.26153678,-0.4427125,-0.79634404,-0.0052451557,-0.5318036,0.6426912,-0.3136782,-0.4838278,-0.32270095,0.0022941257,-1.5708177,-1.5835307,-0.7619751,0.10110254,0.09121744,-0.21977933,0.24199273,-0.26504228,-0.4022245,-0.30108133,-0.103866205,0.47683403,0.36827385,-1.2179554,-0.059029654,-0.04041845,-0.5777334,0.68048084,1.6984748,0.9538851,-0.73493284,-0.99592495,-0.6421704,-1.0317223,-0.97092426,-0.071545586,-0.9563134,0.73143977,0.8072159,-1.5692666,0.07080886,0.9097397,0.6155512,-0.7558873,1.121955,-0.07440351,1.345484,-0.5374022,0.8091414,1.971626,0.90862566,-0.70187753,-0.0046593687,-0.9022392,0.7994282,-0.25740522,0.37078267,-0.10301004,-0.12803842,0.010347627,1.1221482,-0.38243595,-0.65078855,0.19521531,3.4143872,-2.4866743,-0.77841824,1.3485886,0.31958255,1.9309089,-1.4114015,0.47854078,1.9632298,1.7952809,0.67822075
AML-68-001#2,2.5321085,-2.0797288,0.9131119,1.2457088,-1.2316892,0.19077486,1.0055798,-0.882105,-0.5617361,2.3043482,-1.1328073,-1.9765104,0.48829925,0.12116471,0.18692555,-0.32838786,-0.3035385,-0.21979794,1.5859674,-0.46446747,0.020097885,0.42671642,0.3360541,0.8587124,2.1583257,-0.50141656,-0.46691087,1.0821061,0.92451215,-0.7280749,0.45345202,0.058659784,2.1074665,-0.11135171,0.765453,-1.034805,-1.3279327,0.10862567,-0.5824273,-0.24995609,-1.6204289,-0.6626601,-2.173951,0.7193258,-0.9024544,-0.7162389,0.9914388,1.6954104,-0.5080894,-1.460204,1.4459172,0.09364719,0.3208588,1.4549042,-0.6616445,0.17165712,-0.05169454,0.38614222,-1.0178895,1.4217451,0.29873028,0.45088327,-0.5274139,0.11039175,-0.40248683,-0.28232202,-1.5697907,-0.46849033,-1.1912187,-0.17285192,0.41265124,0.47016528,-0.26083732,1.399574,-0.43705848,1.9130518,-1.1200286,-1.5712777,-0.08022667,0.03869362,-1.0071189,-0.23159851,-0.13432015,-0.030183433,0.7457883,-0.0881907,-1.4068086,0.7013238,0.37474248,-0.8109586,-1.128196,-0.07310782,-1.8958205,-1.3444847,1.6045514,-0.7262323,0.030922962,0.47367805,0.17541789,-0.34386912,-0.13586585,0.5605951,1.618143,-1.4391826,-0.26834816,-0.15961517,-0.47100252,1.9192256,0.22030254,-1.1365583,-0.08098361,-0.528063,0.20045915,1.4195458,0.47655603,-2.0054698,-0.14648932,0.94747615,-1.1114562,-0.14030029,0.977409,0.62569207,0.20164266,-0.4803224,-0.24500273,1.6937782,1.1637865,-1.1381978
AML-23-001#2,1.1876258,-1.442882,0.13943078,0.81921566,-0.20078461,1.4113475,0.6120078,-0.5905027,2.1748393,1.1799307,-1.4239591,0.87679696,1.1799546,0.48526037,1.1708642,-0.58328116,1.6091307,-0.42995933,0.1559564,0.5969927,0.6994387,-0.29387254,0.7279971,-1.0072625,-0.12200238,-0.92804325,-0.9869448,1.157733,0.68841267,-0.5550066,-0.29789138,1.4399332,0.49868992,0.5750816,1.0618116,0.2620909,-0.44663998,-0.32623214,1.6349901,-0.6375142,-1.2102201,1.4783473,0.5201035,-0.7862234,-0.12585133,-0.07067335,1.3449752,1.5353401,-0.9881379,0.08061288,-0.15143777,0.5010946,0.8821666,-0.98586637,-1.3465737,0.020034721,0.54806405,-1.1556017,0.76624244,0.7414566,-0.7240005,-1.0148225,-1.146645,-0.33601326,-2.019227,0.437312,0.99106795,-1.1814225,-0.023137474,-0.0053837346,-0.58851105,-0.29393578,0.65341055,-0.38275006,-0.7689703,0.72046524,-0.5163154,-0.3916514,-0.8207219,-0.7882799,1.2737575,0.51617515,-0.9426447,-0.19290383,-0.5713558,-1.2289184,-1.0604352,-0.65417135,0.53003883,-1.350406,0.3035951,0.022151839,-0.42391166,-0.29123178,0.21036819,0.3156887,-1.2346714,0.35641456,-0.06524961,0.6802506,-2.0604026,1.408713,1.9570881,-0.8184984,-2.854332,-0.8479875,-1.2122883,0.36778256,-0.85202324,0.10878936,-0.5204186,0.47509593,-0.6404507,0.93363786,-0.52317923,-0.20714866,-0.4344791,2.0443072,0.25652313,-0.11412156,2.374792,-0.4802169,1.609399,0.7780082,0.63469607,2.1206262,2.5390368,1.6226109
AML-103-001#2,0.04812816,0.17234594,0.94882274,0.54595155,-1.8247154,0.6707537,-0.29762512,1.031251,0.34061885,0.6900444,-1.2439058,-0.7165392,0.60820705,-0.7371473,-0.023430815,-0.4855275,-1.0690385,1.0009731,-0.2846084,-0.24395122,-1.6630375,0.31390283,0.62238765,-1.0428376,0.25128186,0.20623365,-0.9009252,3.1695356,-0.20385973,-1.2606695,0.5295431,-0.6416353,0.8892772,0.8302423,0.08362763,-1.317735,-0.34162062,0.8393385,2.3127418,0.017161213,-1.5741028,0.9785026,-0.3004815,-0.8523366,-0.83442307,-1.2786068,-1.9189028,2.1823165,0.36848417,-0.98594534,0.19814955,0.75733787,1.1991738,-0.37924707,-1.7922989,-1.309134,0.35523716,-0.92900115,-0.065537475,1.3079122,-0.056481935,0.87981135,-1.4178177,1.3356066,-1.5904098,-0.31949675,1.5586314,0.41030788,-1.1055949,0.5867106,-1.0930421,-0.39716122,0.31094867,1.2238494,-0.8529098,0.30343977,0.15740408,-0.29586196,0.33729443,-0.58532304,0.39539173,-0.71791136,0.39311725,-0.1722782,-0.9644728,-0.288871,-0.3014356,-0.7836215,-0.53818464,-0.90232456,-0.8505096,0.5526745,-0.20310281,-0.73092264,1.3988591,0.44684666,-2.2496548,-0.36980426,0.609128,0.8964911,-1.0150977,0.29223362,1.3152083,-0.713485,-2.565383,-1.7913665,-1.9085428,0.72883713,-0.45559657,0.33178157,0.034947257,-2.0353687,-0.6981975,-0.106296405,-1.3907386,-0.7146485,-0.29991326,0.36140376,-0.22816865,0.81026304,1.2532829,1.2557316,0.061023124,-0.5568952,0.062436208,0.03391362,1.9899924,0.42077848
